MOF,uptake_ads,uptake_des,heat_ads,heat_des,LISD,LFSD,LISFS,Unit_cell_volume,Density,ASA_A2,ASA_m2_per_cm3,ASA_m2_per_g,NASA_A2,NASA_m2_per_cm3,NASA_m2_per_g,Number_of_channels,Channel_surface_area_A2,Number_of_pockets,AV_A3,AV_Volume_fraction,AV_cm3_per_g,NAV_A3,NAV_Volume_fraction,NAV_cm3_per_g,Channel_volume,Number_of_pockets.1,oms_value,Pocket_volume_A3,Pocket_surface_area_A2,No_of_Channel,Di,Df,Dif,H,Yb,Ir,K,V,Te,Mn,Co,Sr,Bi,Cd,Mg,P,Be,Cl,As,F,Pb,Pr,Mo,I,Er,Fe,Pu,Y,W,Gd,Sn,Se,Cs,B,Ge,C,Si,Ag,Pt,S,Th,Ca,Dy,Au,Rb,Zr,Ho,Br,Sc,Na,U,Pd,Nd,Ni,Np,N,Nb,Ru,Li,Lu,Zn,Hg,Hf,Sb,In,Eu,Ga,Tb,Tm,Sm,O,La,Cr,Ti,Ba,Rh,Ce,Cu,Al,Re
DICKEH_clean,0.6342324991682,0.5626383481507,-30.7905,-28.64258,12.83987,7.2127,11.37011,5505.82,0.522471,1283.23,2330.68,4460.88,0.0,0.0,0.0,1,1283.23,0,2092.21,0.38,0.727313,0.0,0.0,0.0,2092.21,0,6,0.0,0.0,1,12.8399,7.2127,12.8399,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0
PEVQIS_clean_h,0.4975909839698,0.4300468039136,-28.84572,-26.73103,14.91798,7.78421,14.91798,16883.6,0.605776,3670.19,2173.82,3588.48,0.0,0.0,0.0,1,3670.19,0,6739.94,0.3992,0.65899,0.0,0.0,0.0,6739.94,0,0,0.0,0.0,1,14.918,7.78421,14.918,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0
JOYKUF_clean,0.4562628250191,0.3936112659075,-25.58441,-24.46756,16.29618,16.24273,16.29618,2882.18,0.656923,382.368,1326.66,2019.5,0.0,0.0,0.0,1,382.368,0,1298.14,0.4504,0.685621,0.0,0.0,0.0,1298.14,0,6,0.0,0.0,1,16.2962,16.2427,16.2962,18,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
BICPUA_clean,0.6436770169200999,0.5727575887268,-30.27988,-29.03129,13.79678,9.49716,13.79678,9502.46,0.543859,1949.03,2051.08,3771.35,0.0,0.0,0.0,1,1949.03,0,4276.11,0.45,0.82742,0.0,0.0,0.0,4276.11,0,6,0.0,0.0,1,13.7968,9.49716,13.7968,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
VETTAR_charged,0.5237181453481999,0.4603927375443,-26.35562,-24.82689,20.43544,12.46971,20.43544,30772.4,0.58501,3614.52,1174.6,2007.83,1436.44,466.793,797.924,1,3614.52,2,11102.7,0.3608,0.616742,947.79,0.0308,0.0526487,11102.7,2,24,467.741,713.92,1,20.4354,12.4697,20.4354,432,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
BEXREC_clean,0.3541176151953,0.2832652203241,-30.6501,-28.75597,8.13134,5.55473,8.13134,5132.46,0.665352,1224.76,2386.3,3586.52,0.0,0.0,0.0,1,1224.76,0,926.922,0.1806,0.271435,0.0,0.0,0.0,926.922,0,0,0.0,0.0,1,8.13134,5.55473,8.13134,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGXIA_manual,0.3822145610131,0.3234046828154,-22.95859,-22.44701,28.49089,12.80957,28.49089,98620.0,0.684425,12909.9,1309.06,1912.64,266.952,27.0687,39.5496,1,12909.9,34,43925.3,0.4454,0.650766,0.0,0.0,0.0,43925.3,34,204,0.0,7.62942,1,28.4909,12.8096,28.4909,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0
OHUMEL_clean,0.2821330293066,0.2280235140947,-19.19195,-19.05043,14.27927,13.00682,14.27927,117131.0,0.808879,21112.8,1802.49,2228.39,0.0,0.0,0.0,1,21112.8,0,53271.2,0.4548,0.56226,0.0,0.0,0.0,53271.2,0,288,0.0,0.0,1,14.2793,12.7946,14.2793,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0
UKAZEM_clean,0.3577098639382,0.2938878829090999,-27.67127,-24.32055,10.76422,8.46615,10.76422,5698.1,0.789293,1129.39,1982.04,2511.16,0.0,0.0,0.0,1,1129.39,0,2270.12,0.3984,0.504756,0.0,0.0,0.0,2270.12,0,8,0.0,0.0,1,10.7642,8.46615,10.7642,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,12,0,0
DADLOM_clean,0.415247657532,0.3587069788369,-21.80657,-20.9474,18.94572,17.36648,18.94572,15632.0,0.589373,1947.99,1246.15,2114.37,0.0,0.0,0.0,4,180.15,0,6334.1,0.4052,0.68751,0.0,0.0,0.0,125.056,0,8,0.0,0.0,4,18.9457,17.3665,18.9457,196,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
BEWWEH_clean,0.4043801513582,0.336913658213,-29.8003,-26.86965,9.01955,7.89385,9.01955,6902.77,0.713962,1587.72,2300.11,3221.62,0.0,0.0,0.0,1,1587.72,0,2258.59,0.3272,0.458287,0.0,0.0,0.0,2258.59,0,0,0.0,0.0,1,9.01955,7.89385,9.01955,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,8,0,0,0,0,0,0,0
ic2017598_si_001_clean_h,0.4957204046304,0.4290787778268,-28.70992,-27.09666,14.89039,7.89126,14.89039,4197.48,0.609156,902.976,2151.24,3531.5,0.0,0.0,0.0,1,902.976,0,1616.87,0.3852,0.63235,0.0,0.0,0.0,1616.87,0,0,0.0,0.0,1,14.8904,7.89126,14.8904,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
ja411887c_si_002_clean,0.4847242962708,0.415428599494,-30.51504,-28.32847,12.00313,8.76201,12.00313,12027.7,0.619221,2605.36,2166.14,3498.18,0.0,0.0,0.0,1,2605.36,0,3771.87,0.3136,0.506443,0.0,0.0,0.0,3771.87,0,0,0.0,0.0,1,12.0031,8.76201,12.0031,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
MEJMOE_clean,0.5065800716548,0.4384225611626,-30.62614,-27.07246,14.24934,6.99268,14.24934,16595.0,0.61631,3591.52,2164.22,3511.57,0.0,0.0,0.0,1,3591.52,0,6415.64,0.3866,0.627282,0.0,0.0,0.0,6415.64,0,0,0.0,0.0,1,14.2493,6.99268,14.2493,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0
MUDTEL_clean,0.5827563979135,0.5163854827233,-28.62785,-27.24371,19.11009,6.83356,13.96328,19646.1,0.559282,4110.11,2092.08,3740.65,0.0,0.0,0.0,1,4110.11,0,7654.1,0.3896,0.696607,0.0,0.0,0.0,7654.1,0,24,0.0,0.0,1,19.1101,6.83356,19.1101,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,24,0,0
ja5b02999_si_004_clean,0.4550485024646,0.3919918055901999,-26.77097,-25.39308,14.9684,13.07534,14.9684,15930.8,0.678878,3011.25,1890.21,2784.31,0.0,0.0,0.0,1,3011.25,0,6942.65,0.4358,0.641942,0.0,0.0,0.0,6942.65,0,16,0.0,0.0,1,14.9684,13.0753,14.9684,104,0,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMITUB_clean,0.4592016341315,0.399219433119,-24.55391,-24.0911,21.98649,7.71369,21.98649,88800.1,0.652675,17764.9,2000.55,3065.15,0.0,0.0,0.0,1,17764.9,0,37669.0,0.4242,0.64994,0.0,0.0,0.0,37669.0,0,192,0.0,0.0,1,21.9865,7.71369,21.9865,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,192,0,0
BIWYAH10_clean,0.3455047883277999,0.2813386933344,-28.15036,-25.92225,7.19603,5.3983,7.19603,3148.39,0.722295,893.454,2837.81,3928.88,0.0,0.0,0.0,1,893.454,0,727.279,0.231,0.319814,0.0,0.0,0.0,727.279,0,0,0.0,0.0,1,7.19603,5.3983,7.19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6ce00407e_c6ce00407e1_clean,0.5316837745602,0.4654591578957,-29.31829,-27.32081,16.01422,7.80029,16.01422,8443.08,0.595584,1751.49,2074.47,3483.08,0.0,0.0,0.0,1,1751.49,0,3218.5,0.3812,0.640044,0.0,0.0,0.0,3218.5,0,12,0.0,0.0,1,16.0142,7.80029,16.0142,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,12,0,0
UFEMIC_clean,0.1640414874542,0.0943952687713,-31.96005,-28.28421,5.24762,4.17621,5.16446,2363.33,1.20943,314.65,1331.39,1100.84,0.0,0.0,0.0,2,160.131,0,75.1537,0.0318,0.0262935,0.0,0.0,0.0,36.8679,0,0,0.0,0.0,2,5.24762,4.17621,5.24762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
cm303749m_si_002_clean,0.6042588266128001,0.5355581380837,-30.93999,-28.79119,11.98885,10.66908,11.98885,2786.99,0.51806,587.883,2109.39,4071.71,0.0,0.0,0.0,1,587.883,0,1004.99,0.3606,0.696059,0.0,0.0,0.0,1004.99,0,0,0.0,0.0,1,11.9888,10.6691,11.9888,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
KEQDER_clean,0.615989231755,0.5460935461248,-32.4696,-28.63057,13.5349,6.54148,13.37179,8180.4,0.543402,1863.56,2278.08,4192.25,0.0,0.0,0.0,1,1863.56,0,2871.32,0.351,0.645931,0.0,0.0,0.0,2871.32,0,8,0.0,0.0,1,13.5349,6.54148,13.5349,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
ESEBOV_clean,0.512800036706,0.4615795532101,-18.15671,-17.6997,25.10343,17.21264,25.10343,22739.8,0.432192,2570.75,1130.51,2615.76,676.774,297.617,688.623,1,2570.75,1,11761.0,0.5172,1.19669,873.206,0.0384,0.0888495,11761.0,1,0,873.206,676.774,1,25.1034,17.2126,25.1034,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
IVEKEA_clean,0.5741847,0.5161069909311,-22.61865,-24.63295,22.63028,7.44323,22.63028,98291.3,0.58506,19638.0,1997.94,3414.92,0.0,0.0,0.0,1,19638.0,0,43877.2,0.4464,0.762998,0.0,0.0,0.0,43877.2,0,48,0.0,0.0,1,22.6303,7.44323,22.6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,96,0,0
cg301577a_si_002_clean,0.5360362627431,0.4670807731287,-31.59619,-28.83952,13.77993,8.23294,13.54798,13616.0,0.563648,2742.23,2013.98,3573.11,0.0,0.0,0.0,1,2742.23,0,4525.97,0.3324,0.589729,0.0,0.0,0.0,4525.97,0,12,0.0,0.0,1,13.7799,8.23294,13.7799,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,12,0,0
TEMPEI_clean,0.4730281571546,0.4072618798578,-29.49193,-27.53939,15.833,10.86579,15.833,12103.5,0.592467,2117.09,1749.16,2952.33,0.0,0.0,0.0,1,2117.09,0,3844.06,0.3176,0.536064,0.0,0.0,0.0,3844.06,0,12,0.0,0.0,1,15.833,10.8658,15.833,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,12,0,0
WUKXEH_clean,0.5476801727617,0.4803951845757,-30.10016,-28.64708,20.07116,6.51119,19.68641,44252.6,0.594513,9678.46,2187.09,3678.8,0.0,0.0,0.0,1,9678.46,0,15939.8,0.3602,0.605874,0.0,0.0,0.0,15939.8,0,16,0.0,0.0,1,20.0712,6.51119,20.0712,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,48,0,0
DOGBAE_clean,0.530886507209,0.4786393823697999,-18.52926,-19.57928,25.8119,14.43274,25.8119,56911.1,0.55407,8391.85,1474.55,2661.31,0.0,0.0,0.0,1,8391.85,0,30891.4,0.5428,0.979659,0.0,0.0,0.0,30891.4,0,48,0.0,0.0,1,25.8119,14.4327,25.8119,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0
VEGCAN_clean,0.3648507558343,0.3098450277584,-21.98965,-21.13058,26.25286,8.94058,26.25286,30951.0,0.749461,5418.07,1750.53,2335.73,0.0,0.0,0.0,1,5418.07,0,15252.6,0.4928,0.65754,0.0,0.0,0.0,15252.6,0,0,0.0,0.0,1,26.2529,8.94058,26.2529,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0
IZERAI_clean,0.5154227163131,0.4554062049427,-25.43127,-25.12741,21.81992,21.24186,21.81992,6709.57,0.624269,761.458,1134.88,1817.94,81.6541,121.698,194.945,1,761.458,5,3052.85,0.455,0.728853,33.5478,0.005,0.00800937,3052.85,5,6,18.7868,36.7431,1,21.8199,21.2419,21.8199,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
CIJVOH01_clean,0.1590031092041,0.0908126043642,-34.78203,-25.52794,5.62455,4.07242,5.62455,1736.4,1.42641,358.245,2063.15,1446.4,0.0,0.0,0.0,2,179.874,0,126.41,0.0728,0.0510373,0.0,0.0,0.0,63.2048,0,8,0.0,0.0,2,5.62455,4.07242,5.62455,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
LAPZIO_clean,0.6613012349345999,0.5898297660034,-33.18702,-30.40164,15.28912,8.12021,15.28912,20481.4,0.552463,4046.64,1975.76,3576.28,0.0,0.0,0.0,1,4046.64,0,8651.35,0.4224,0.764576,0.0,0.0,0.0,8651.35,0,16,0.0,0.0,1,15.2891,8.12021,15.2891,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,16,0,0
ic5b00535_si_002_clean,0.3911145043041,0.3276567209065,-29.22388,-26.12242,17.88281,5.5962,17.88281,8765.86,0.59819,1362.57,1554.41,2598.52,48.8233,55.6971,93.1094,1,1362.57,8,2710.4,0.3092,0.516893,1.75317,0.0002,0.000334342,2710.4,8,0,0.0,5.19138,1,17.8828,5.5962,17.8828,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
KOJZIT_clean,0.4956335171093999,0.4414224444989,-21.77067,-20.71146,16.19567,14.7503,16.19567,6488.57,0.506406,1467.05,2260.98,4464.76,0.0,0.0,0.0,1,1467.05,0,2220.39,0.3422,0.675742,0.0,0.0,0.0,2220.39,0,6,0.0,0.0,1,16.1957,14.7503,16.1957,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0
jacs.6b09113_ja6b09113_si_002_clean,0.5140780583800999,0.4526020174075,-27.30454,-25.75356,13.34579,11.73032,13.34579,6497.06,0.574767,1199.38,1846.03,3211.79,0.0,0.0,0.0,1,1199.38,0,2636.51,0.4058,0.706025,0.0,0.0,0.0,2636.51,0,1,0.0,0.0,1,13.3458,11.7303,13.3458,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
MUDTAH_clean,0.5891331498236,0.5245299671464001,-29.65378,-27.2524,18.8921,6.86528,18.8921,19675.1,0.562193,4142.97,2105.7,3745.5,0.0,0.0,0.0,1,4142.97,0,7665.4,0.3896,0.693,0.0,0.0,0.0,7665.4,0,24,0.0,0.0,1,18.8921,6.86527,18.8921,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
ACUFEK_clean,0.5912740606294,0.5223893812174,-32.40555,-29.17797,15.55627,9.00897,15.55627,25346.3,0.559431,5515.08,2175.89,3889.47,0.0,0.0,0.0,1,5515.08,0,9398.41,0.3708,0.662816,0.0,0.0,0.0,9398.41,0,24,0.0,0.0,1,15.5563,9.00897,15.5563,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,24,0,0
QAQMON_clean,0.5343434100804,0.4656582887701,-30.72805,-30.66502,14.10521,13.04678,14.10521,21279.1,0.607595,4496.39,2113.05,3477.73,0.0,0.0,0.0,1,4496.39,0,6434.81,0.3024,0.4977,0.0,0.0,0.0,6434.81,0,24,0.0,0.0,1,14.1052,13.0468,14.1052,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,24,0,0
UMOBEF_clean,0.7013136602696,0.6325410657906,-31.56003,-29.97877,12.80767,6.04014,12.80767,25440.6,0.48038,6385.97,2510.15,5225.33,0.0,0.0,0.0,1,6385.97,0,9392.68,0.3692,0.768558,0.0,0.0,0.0,9392.68,0,18,0.0,0.0,1,12.8077,6.04014,12.8077,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,18,0,0
HULCOI_clean,0.5406070059157,0.4775817582864,-28.03297,-27.10882,19.81121,7.09625,15.10066,43096.3,0.593799,9149.47,2123.03,3575.33,0.0,0.0,0.0,1,9149.47,0,15290.6,0.3548,0.597508,0.0,0.0,0.0,15290.6,0,16,0.0,0.0,1,19.8112,7.09625,19.8112,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,48,0,0
UMOVOJ_clean,0.7036839851705999,0.6350276009233999,-31.71189,-29.86967,12.7778,6.04961,12.7778,25404.7,0.481059,6338.85,2495.15,5186.77,0.0,0.0,0.0,1,6338.85,0,9206.67,0.3624,0.753337,0.0,0.0,0.0,9206.67,0,18,0.0,0.0,1,12.7778,6.04961,12.7778,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,18,0,0
ja512311a_si_003_auto,0.3080843203177,0.2580127105044,-18.20035,-17.22595,12.34496,8.6907,11.66284,35908.8,0.491487,7806.57,2174.0,4423.31,0.0,0.0,0.0,1,7806.57,0,13925.4,0.3878,0.789034,0.0,0.0,0.0,13925.4,0,0,0.0,0.0,1,12.345,8.6907,11.6628,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
